Seconds Time Day T0_13_M1-1Left_TC_tube_ T1_14_M1-2Ion_pump_2_fla T2_15cM1-3Ti-sub_2_vert_t T3_16_M1-4Gate_valve_1_b T4_17_M1-5Cross_front_red T5_18_M1-6Cross_front_flan T6_19cM1-7Ion_pump_2_rig T7_20cM1-8Ti-sub_2_flange T8_21_M1-9Gate_valve_1_to T9_22cM1-10TC_right_flang T10_23_M1-11Wobble_stick_ T11_24cM1-12T_on_Ion_pum T12_1cM2-1Ion_pump_1_flan T13_2cM2-2TC_left_flange T14_3cM2-3Ion_pump_1_top T15_4_M2-4Angle_valve_1_fl T16_5cM2-5Oven_backwind T17_6_M2-6Oven_reservoir T18_7cM2-7Cross_back_flan T19_8cM2-8TC_top_flange_ T20_9cM2-9Ti-Sub_1_flange_ T21_10cM2-10Cross_btm_fla T22_11cM2-11Right_TC_T-ho T23_12_M2-12Right_TC_T-ve S0_13_M1-1Left_TC_tube_ S1_14_M1-2Ion_pump_2_fla S2_15cM1-3Ti-sub_2_vert_t S3_16_M1-4Gate_valve_1_b S4_17_M1-5Cross_front_red S5_18_M1-6Cross_front_flan S6_19cM1-7Ion_pump_2_rig S7_20cM1-8Ti-sub_2_flange S8_21_M1-9Gate_valve_1_to S9_22cM1-10TC_right_flang S10_23_M1-11Wobble_stick_ S11_24cM1-12T_on_Ion_pum S12_1cM2-1Ion_pump_1_flan S13_2cM2-2TC_left_flange S14_3cM2-3Ion_pump_1_top S15_4_M2-4Angle_valve_1_fl S16_5cM2-5Oven_backwind S17_6_M2-6Oven_reservoir S18_7cM2-7Cross_back_flan S19_8cM2-8TC_top_flange_ S20_9cM2-9Ti-Sub_1_flange_ S21_10cM2-10Cross_btm_fla S22_11cM2-11Right_TC_T-ho S23_12_M2-12Right_TC_T-ve O0_13_M1-1Left_TC_tube_ O1_14_M1-2Ion_pump_2_fla O2_15cM1-3Ti-sub_2_vert_t O3_16_M1-4Gate_valve_1_b O4_17_M1-5Cross_front_red O5_18_M1-6Cross_front_flan O6_19cM1-7Ion_pump_2_rig O7_20cM1-8Ti-sub_2_flange O8_21_M1-9Gate_valve_1_to O9_22cM1-10TC_right_flang O10_23_M1-11Wobble_stick_ O11_24cM1-12T_on_Ion_pum O12_1cM2-1Ion_pump_1_flan O13_2cM2-2TC_left_flange O14_3cM2-3Ion_pump_1_top O15_4_M2-4Angle_valve_1_fl O16_5cM2-5Oven_backwind O17_6_M2-6Oven_reservoir O18_7cM2-7Cross_back_flan O19_8cM2-8TC_top_flange_ O20_9cM2-9Ti-Sub_1_flange_ O21_10cM2-10Cross_btm_fla O22_11cM2-11Right_TC_T-ho O23_12_M2-12Right_TC_T-ve 
69491 19:18:14 25Jun2016 26 23 25 24 26 27 25 29 24 29 24 23 26 25 24 23 25 27 29 31 27 29 27 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69496 19:18:19 25Jun2016 25 23 25 24 26 27 25 29 23 29 24 23 26 25 24 23 24 26 29 30 26 29 27 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69501 19:18:24 25Jun2016 25 23 26 24 26 27 25 28 24 29 24 23 26 25 23 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69506 19:18:29 25Jun2016 25 23 25 24 26 27 25 28 23 29 24 23 26 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69511 19:18:34 25Jun2016 26 23 25 25 26 27 25 29 24 29 24 23 25 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69516 19:18:39 25Jun2016 25 23 26 24 26 27 25 29 23 29 24 23 25 25 24 23 25 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69521 19:18:44 25Jun2016 25 23 25 24 26 27 24 29 24 29 24 23 25 25 24 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69526 19:18:49 25Jun2016 25 23 25 24 26 27 25 29 24 29 24 23 25 25 24 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69531 19:18:54 25Jun2016 25 23 25 24 26 27 25 29 23 29 24 23 26 25 24 23 25 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69536 19:18:59 25Jun2016 25 23 25 24 26 27 25 29 24 29 24 23 25 25 24 23 24 26 29 30 26 29 26 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69541 19:19:4 25Jun2016 25 23 25 24 26 27 25 28 24 29 24 23 26 25 24 23 25 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69546 19:19:9 25Jun2016 25 23 26 24 26 27 25 28 24 29 24 23 25 25 24 23 25 26 29 31 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69551 19:19:14 25Jun2016 25 23 25 24 26 26 25 28 23 29 24 23 26 25 24 23 24 26 29 30 26 28 26 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69556 19:19:19 25Jun2016 25 23 25 24 26 27 25 29 24 29 24 23 26 25 24 23 25 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69561 19:19:24 25Jun2016 25 23 25 24 26 27 25 28 23 29 24 23 25 24 24 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69566 19:19:29 25Jun2016 25 23 25 24 26 27 25 28 24 29 24 23 26 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69571 19:19:34 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 25 24 23 24 26 29 30 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69576 19:19:39 25Jun2016 25 23 25 24 26 27 25 29 23 28 24 23 26 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69581 19:19:44 25Jun2016 25 23 25 24 26 27 25 29 23 28 24 23 26 25 23 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69586 19:19:49 25Jun2016 25 23 25 24 26 26 24 28 24 29 24 23 25 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69591 19:19:54 25Jun2016 25 23 26 24 26 26 25 28 24 28 24 23 25 25 24 23 25 26 29 31 26 29 26 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69596 19:19:59 25Jun2016 25 22 25 24 26 26 25 28 23 29 24 23 26 25 24 23 24 26 29 30 26 29 26 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69601 19:20:4 25Jun2016 26 22 25 24 26 27 25 28 24 29 24 23 26 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69606 19:20:9 25Jun2016 25 23 25 24 26 26 25 28 24 28 24 23 26 25 24 23 25 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69611 19:20:14 25Jun2016 25 22 25 24 26 27 25 28 24 29 24 23 26 25 24 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69616 19:20:19 25Jun2016 25 23 25 24 26 27 25 28 23 29 24 23 26 25 24 23 25 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69621 19:20:24 25Jun2016 25 23 26 24 26 26 25 28 23 29 24 23 26 24 24 23 24 26 29 30 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69626 19:20:29 25Jun2016 25 23 25 24 26 26 24 28 24 29 24 23 26 24 24 23 25 26 29 31 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69631 19:20:34 25Jun2016 25 22 25 24 26 26 25 28 24 29 24 23 25 25 24 23 24 26 29 31 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69636 19:20:39 25Jun2016 25 23 25 24 26 27 25 28 23 28 24 23 25 24 24 23 24 26 29 30 25 28 26 25 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69641 19:20:44 25Jun2016 25 23 25 24 26 27 24 28 24 28 24 23 26 25 24 23 25 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69646 19:20:49 25Jun2016 25 23 25 24 26 26 25 28 24 29 24 23 25 25 24 23 25 26 29 31 25 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69651 19:20:54 25Jun2016 25 23 25 24 26 26 25 28 24 29 24 23 26 25 24 23 25 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69656 19:20:59 25Jun2016 25 22 25 24 26 26 25 28 23 29 24 23 25 25 24 23 24 26 29 30 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69661 19:21:4 25Jun2016 25 23 25 24 26 27 25 28 24 28 24 23 25 25 24 23 25 26 29 31 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69666 19:21:9 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 25 24 23 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69671 19:21:14 25Jun2016 25 22 25 24 26 26 25 28 23 28 24 23 26 25 23 23 24 26 28 31 27 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69676 19:21:19 25Jun2016 25 23 25 24 25 26 25 28 24 28 24 23 25 25 23 23 24 26 29 30 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69681 19:21:24 25Jun2016 25 23 25 24 26 26 25 28 23 29 24 23 26 25 24 24 24 26 29 30 26 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69686 19:21:29 25Jun2016 25 23 25 24 26 27 25 28 23 29 24 23 25 24 23 23 24 26 29 30 26 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69691 19:21:34 25Jun2016 25 23 25 24 26 26 25 28 24 28 24 23 26 25 23 23 24 26 29 31 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69696 19:21:39 25Jun2016 25 23 25 24 26 27 25 28 23 29 24 23 25 25 23 23 25 26 29 30 26 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69701 19:21:44 25Jun2016 25 23 25 24 26 26 25 28 24 28 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69706 19:21:49 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69711 19:21:54 25Jun2016 25 23 25 24 26 27 25 28 24 28 24 23 26 25 24 23 24 26 29 31 26 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69716 19:21:59 25Jun2016 25 23 26 24 26 26 25 28 23 28 24 23 26 25 24 23 24 26 29 31 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69721 19:22:4 25Jun2016 25 23 25 24 26 26 25 28 24 29 24 23 26 25 24 23 25 25 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69726 19:22:9 25Jun2016 25 22 25 24 26 26 24 28 24 28 24 23 25 25 23 23 24 26 28 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69731 19:22:14 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 26 25 24 23 24 26 28 31 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69736 19:22:19 25Jun2016 25 23 25 25 26 26 25 28 23 28 24 23 26 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69741 19:22:24 25Jun2016 25 23 25 24 26 26 25 28 24 29 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69746 19:22:29 25Jun2016 25 22 25 24 26 26 25 28 23 28 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69751 19:22:34 25Jun2016 25 23 25 24 26 27 24 28 23 28 24 23 25 25 24 23 24 26 28 30 27 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69756 19:22:39 25Jun2016 25 23 25 24 26 26 25 28 24 28 23 23 26 24 24 23 24 26 29 31 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69761 19:22:44 25Jun2016 25 23 25 24 26 27 25 28 24 28 24 23 25 25 24 23 24 26 29 31 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69766 19:22:49 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 25 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69771 19:22:54 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 25 25 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69776 19:22:59 25Jun2016 25 22 25 24 26 27 24 28 24 28 24 23 25 25 24 23 24 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69781 19:23:4 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 26 25 24 23 25 26 29 31 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69786 19:23:9 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 25 24 23 24 26 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69791 19:23:14 25Jun2016 25 23 25 24 26 27 24 28 23 28 24 23 25 25 24 23 24 26 28 30 25 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69796 19:23:19 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 25 25 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69801 19:23:24 25Jun2016 25 23 25 24 26 26 25 28 24 28 24 23 25 25 24 23 25 25 28 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69806 19:23:29 25Jun2016 25 23 25 24 26 27 25 28 24 28 24 22 25 25 23 23 25 26 29 30 26 29 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69811 19:23:34 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 26 25 24 23 25 26 29 31 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69816 19:23:39 25Jun2016 25 23 25 24 26 26 25 28 23 28 23 23 25 24 24 23 24 26 29 30 26 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69821 19:23:44 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 25 24 23 24 25 29 30 27 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69826 19:23:49 25Jun2016 25 23 25 24 26 26 25 28 24 28 24 23 25 25 23 23 24 26 29 31 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69831 19:23:54 25Jun2016 25 23 25 24 26 26 24 28 24 28 24 23 25 24 24 23 24 25 28 30 26 29 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69836 19:23:59 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 25 23 23 25 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69841 19:24:4 25Jun2016 25 22 25 24 26 26 25 28 24 28 24 23 26 25 24 23 24 25 29 30 27 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69846 19:24:9 25Jun2016 24 23 25 24 26 26 24 28 23 28 24 23 25 24 24 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69851 19:24:14 25Jun2016 25 22 25 24 26 26 25 28 24 28 23 23 26 25 23 23 24 26 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69856 19:24:19 25Jun2016 25 22 25 24 26 26 24 28 23 28 24 23 26 25 23 23 24 26 29 30 26 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69861 19:24:24 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 25 24 23 24 26 29 30 25 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69866 19:24:29 25Jun2016 25 23 25 24 26 26 25 28 23 28 24 23 25 24 23 23 24 26 29 30 25 28 25 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69871 19:24:34 25Jun2016 25 23 25 24 26 26 24 28 23 28 24 23 25 24 24 23 24 26 29 30 25 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
69876 19:24:39 25Jun2016 25 23 25 24 26 26 24 28 23 28 23 23 26 25 24 23 25 26 29 30 26 28 26 24 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
