Seconds Time Day T0_13_M1-1Left_TC_tube_ T1_14_M1-2Ion_pump_2_fla T2_15_M1-3Ti-sub_2_vert_tu T3_16_M1-4Gate_valve_1_b T4_17_M1-5Cross_front_red T5_18_M1-6Cross_front_flan T6_19cM1-7Ion_pump_2_rig T7_20cM1-8Ti-sub_2_flange T8_21_M1-9Gate_valve_1_to T9_22cM1-10TC_right_flang T10_23_M1-11Wobble_stick_ T11_24cM1-12T_on_Ion_pum T12_1cM2-1Ion_pump_1_flan T13_2cM2-2TC_left_flange T14_3cM2-3Ion_pump_1_top T15_4_M2-4Angle_valve_1_fl T16_5cM2-5Oven_backwind T17_6_M2-6Oven_reservoir T18_7cM2-7Cross_back_flan T19_8cM2-8TC_top_flange_ T20_9cM2-9Ti-Sub_1_flange_ T21_10cM2-10Cross_btm_fla T22_11cM2-11Right_TC_T-ho T23_12cM2-12Right_TC_T-ve S0_13_M1-1Left_TC_tube_ S1_14_M1-2Ion_pump_2_fla S2_15_M1-3Ti-sub_2_vert_tu S3_16_M1-4Gate_valve_1_b S4_17_M1-5Cross_front_red S5_18_M1-6Cross_front_flan S6_19cM1-7Ion_pump_2_rig S7_20cM1-8Ti-sub_2_flange S8_21_M1-9Gate_valve_1_to S9_22cM1-10TC_right_flang S10_23_M1-11Wobble_stick_ S11_24cM1-12T_on_Ion_pum S12_1cM2-1Ion_pump_1_flan S13_2cM2-2TC_left_flange S14_3cM2-3Ion_pump_1_top S15_4_M2-4Angle_valve_1_fl S16_5cM2-5Oven_backwind S17_6_M2-6Oven_reservoir S18_7cM2-7Cross_back_flan S19_8cM2-8TC_top_flange_ S20_9cM2-9Ti-Sub_1_flange_ S21_10cM2-10Cross_btm_fla S22_11cM2-11Right_TC_T-ho S23_12cM2-12Right_TC_T-ve O0_13_M1-1Left_TC_tube_ O1_14_M1-2Ion_pump_2_fla O2_15_M1-3Ti-sub_2_vert_tu O3_16_M1-4Gate_valve_1_b O4_17_M1-5Cross_front_red O5_18_M1-6Cross_front_flan O6_19cM1-7Ion_pump_2_rig O7_20cM1-8Ti-sub_2_flange O8_21_M1-9Gate_valve_1_to O9_22cM1-10TC_right_flang O10_23_M1-11Wobble_stick_ O11_24cM1-12T_on_Ion_pum O12_1cM2-1Ion_pump_1_flan O13_2cM2-2TC_left_flange O14_3cM2-3Ion_pump_1_top O15_4_M2-4Angle_valve_1_fl O16_5cM2-5Oven_backwind O17_6_M2-6Oven_reservoir O18_7cM2-7Cross_back_flan O19_8cM2-8TC_top_flange_ O20_9cM2-9Ti-Sub_1_flange_ O21_10cM2-10Cross_btm_fla O22_11cM2-11Right_TC_T-ho O23_12cM2-12Right_TC_T-ve 
46201 12:50:2 24Jun2016 24 22 23 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46206 12:50:7 24Jun2016 23 22 23 23 23 21 24 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46211 12:50:12 24Jun2016 23 22 24 23 23 21 23 23 23 23 22 22 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46216 12:50:17 24Jun2016 24 22 23 23 23 22 23 23 23 22 22 22 24 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46221 12:50:22 24Jun2016 23 22 24 23 23 22 23 23 23 22 23 22 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46226 12:50:27 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 22 23 21 23 22 22 23 22 23 22 22 23 22 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46231 12:50:32 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 21 23 23 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46236 12:50:37 24Jun2016 23 22 24 23 23 22 23 23 23 23 22 22 24 22 23 22 22 24 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46241 12:50:42 24Jun2016 24 22 23 24 23 22 23 23 23 22 22 21 23 22 22 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46246 12:50:47 24Jun2016 23 22 23 23 23 22 23 23 23 22 23 22 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46251 12:50:52 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 22 24 22 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46256 12:50:57 24Jun2016 23 22 24 23 23 21 23 23 23 23 22 21 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46261 12:51:2 24Jun2016 23 22 23 23 23 21 24 23 23 22 22 22 23 22 23 22 22 23 23 23 23 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46266 12:51:7 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 22 23 22 22 22 22 23 23 23 22 22 23 22 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46271 12:51:12 24Jun2016 23 22 23 23 23 22 23 23 22 22 22 21 24 22 23 22 22 23 22 23 21 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46276 12:51:17 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46281 12:51:22 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 22 24 22 23 22 22 23 23 23 22 22 23 22 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46286 12:51:27 24Jun2016 23 22 23 24 23 22 23 23 23 22 23 22 23 22 22 22 23 23 22 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46291 12:51:32 24Jun2016 23 22 24 23 23 22 23 23 23 23 22 22 23 22 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46296 12:51:37 24Jun2016 23 22 23 23 23 22 24 24 23 23 22 22 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46301 12:51:42 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 21 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46306 12:51:47 24Jun2016 23 22 23 23 23 21 24 23 23 22 22 22 24 22 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46311 12:51:52 24Jun2016 23 22 24 23 23 21 23 23 23 22 23 21 23 22 22 22 22 23 23 23 21 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46316 12:51:57 24Jun2016 24 22 23 23 23 21 23 23 23 23 22 21 24 23 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46321 12:52:2 24Jun2016 24 21 23 23 23 22 24 23 23 22 22 22 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46326 12:52:7 24Jun2016 23 22 23 23 23 21 24 23 23 22 22 21 24 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46331 12:52:12 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 22 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46336 12:52:17 24Jun2016 24 22 23 23 23 22 23 24 23 22 23 22 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46341 12:52:22 24Jun2016 23 22 23 23 23 21 24 23 23 22 22 21 24 22 22 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46346 12:52:27 24Jun2016 23 22 24 23 23 21 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46351 12:52:32 24Jun2016 23 22 23 23 23 22 24 23 23 22 23 21 24 23 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46356 12:52:37 24Jun2016 23 22 23 23 23 22 24 23 23 23 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46361 12:52:42 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46366 12:52:47 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 22 24 22 23 22 22 23 23 23 22 22 23 22 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46371 12:52:52 24Jun2016 24 22 24 23 23 21 23 23 23 22 23 21 23 22 22 22 22 23 22 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46376 12:52:57 24Jun2016 23 22 24 23 23 22 23 23 23 23 22 21 24 22 22 22 23 23 22 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46381 12:53:2 24Jun2016 23 22 23 23 23 21 23 23 23 23 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46386 12:53:7 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 22 24 22 22 22 22 23 23 23 22 22 23 22 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46391 12:53:12 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46396 12:53:17 24Jun2016 23 22 23 23 23 22 23 23 23 23 22 22 24 22 23 22 22 23 23 23 21 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46401 12:53:22 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 21 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46406 12:53:27 24Jun2016 23 22 24 23 23 22 24 23 23 22 22 22 24 22 23 22 22 23 23 23 22 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46411 12:53:32 24Jun2016 24 22 23 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46416 12:53:37 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46421 12:53:42 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46426 12:53:47 24Jun2016 23 23 23 23 23 21 24 23 23 22 22 22 24 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46431 12:53:52 24Jun2016 23 22 23 23 23 21 23 23 23 23 22 22 23 22 23 22 22 23 23 23 22 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46436 12:53:57 24Jun2016 23 22 23 23 23 21 24 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46441 12:54:2 24Jun2016 23 22 23 23 23 22 23 23 23 23 22 21 23 22 22 22 22 23 23 23 22 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46446 12:54:7 24Jun2016 23 22 23 23 23 22 24 23 23 22 23 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46451 12:54:12 24Jun2016 23 22 23 23 23 21 23 23 23 23 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46456 12:54:17 24Jun2016 23 22 23 23 23 21 23 23 23 23 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46461 12:54:22 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 22 23 22 22 22 22 24 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46466 12:54:27 24Jun2016 24 22 24 23 23 21 23 23 23 22 22 21 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46471 12:54:32 24Jun2016 23 22 23 23 23 22 24 23 23 23 22 21 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46476 12:54:37 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46481 12:54:42 24Jun2016 23 22 23 23 23 21 23 23 23 23 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46486 12:54:47 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46491 12:54:52 24Jun2016 23 22 24 24 24 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46496 12:54:57 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46501 12:55:2 24Jun2016 23 22 24 23 23 21 23 23 23 22 22 22 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46506 12:55:7 24Jun2016 23 22 23 23 23 22 23 23 22 22 22 22 23 22 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46511 12:55:12 24Jun2016 23 22 24 23 23 21 24 23 23 22 22 22 24 22 23 22 22 23 23 23 22 22 23 22 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46516 12:55:17 24Jun2016 23 22 23 23 23 22 23 23 23 22 23 21 23 22 22 22 22 23 22 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46521 12:55:22 24Jun2016 23 22 24 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46526 12:55:27 24Jun2016 23 22 24 23 23 22 23 23 23 22 23 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46531 12:55:32 24Jun2016 24 22 23 23 23 22 23 23 23 22 22 22 24 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46536 12:55:37 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 21 24 22 23 22 22 24 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46541 12:55:42 24Jun2016 23 22 23 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46546 12:55:47 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 22 24 23 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46551 12:55:52 24Jun2016 23 22 24 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46556 12:55:57 24Jun2016 23 22 23 23 23 21 23 23 23 22 22 21 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46561 12:56:2 24Jun2016 23 22 23 23 23 21 23 24 23 23 22 22 23 22 22 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46566 12:56:7 24Jun2016 23 21 23 23 23 22 23 23 23 22 22 21 23 22 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46571 12:56:12 24Jun2016 24 22 24 23 23 22 23 23 23 22 22 22 24 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46576 12:56:17 24Jun2016 23 22 24 23 23 22 23 23 23 22 22 21 23 22 22 22 22 23 23 23 22 21 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46581 12:56:22 24Jun2016 23 22 23 23 23 22 23 24 23 22 22 21 23 22 23 22 22 23 23 23 22 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
46586 12:56:27 24Jun2016 23 22 24 23 23 21 23 23 23 22 22 22 23 22 23 22 22 23 23 23 21 22 23 23 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
